id,date,brand,p.1,f.1,d.1,p.2,f.2,d.2,p.3,f.3,d.3,p.4,f.4,d.4,p.5,f.5,d.5
4,9862,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,0,0,0.5499997139,0,0
4,9912,2,0.5899996758,0,0,0.4799997807,1,0,0.5899996758,0,0,0.4799997807,1,0,0.5499997139,0,0
4,9942,2,0.5899996758,0,0,0.4799997807,0,0,0.5899996758,0,0,0.4799997807,0,0,0.5499997139,0,0
4,9958,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5799999237,0,0,0.5499997139,0,0
4,9975,1,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5499997139,0,0
4,10004,2,0.5899996758,0,0,0.5799999237,1,0,0.5899996758,0,0,0.5799999237,1,0,0.5499997139,0,0
5,9330,1,0.5399999619,1,0,0.7299995422,0,0,0.5399999619,1,0,0.7299995422,0,0,0.7299995422,0,0
5,9477,3,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.6499996185,0,0
5,9504,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
5,9518,1,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6499996185,0,0
5,9556,2,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6499996185,0,0
5,9660,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
5,9691,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
5,9783,1,0.5799999237,0,0,0.5799999237,0,0,0.6799998283,0,0,0.5799999237,0,0,0.5899996758,0,0
5,9886,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
5,9928,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
5,9985,1,0.5899996758,0,0,0.5899996758,1,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
6,9861,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
6,9896,1,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5799999237,0,0,0.5499997139,0,0
6,9928,2,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
6,9928,1,0.4899997711,0,0,0.5899996758,0,0,0.4899997711,0,0,0.5899996758,0,0,0.5499997139,0,0
7,9168,2,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7899999619,0,0,0.7299995422,0,0
7,9288,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
7,9504,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
7,9696,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
7,9864,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
7,9864,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.5499997139,0,0
8,9357,2,0.6899995804,0,0,0.5399999619,1,0,0.6899995804,0,0,0.5399999619,1,0,0.7299995422,0,0
8,9677,2,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
8,9687,2,0.6799998283,0,0,0.5399999619,1,0,0.6799998283,0,0,0.5399999619,1,0,0.6499996185,0,0
8,9717,1,0.5499997139,1,0,0.7899999619,0,0,0.5499997139,1,0,0.5499997139,0,0,0.6499996185,0,0
8,9878,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,0,0.4899997711,1,0
8,9997,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5499997139,0,0
9,9176,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
10,9507,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
10,9591,1,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
10,9696,2,0.6899995804,0,0,0.6799998283,0,0,0.6899995804,0,0,0.6799998283,0,0,0.6499996185,0,0
10,9794,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,1,0,0.529999733,0,0
11,9892,2,0.6899995804,0,0,0.5899996758,0,0,0.6899995804,0,0,0.5899996758,0,1,0.5499997139,0,0
12,9598,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.5799999237,0,0,0.6499996185,0,0
12,9813,1,0.5899996758,0,0,0.5899996758,0,1,0.5899996758,0,0,0.5899996758,0,1,0.529999733,0,0
13,9285,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
14,9729,2,0.6799998283,0,0,0.5899996758,1,0,0.6799998283,0,0,0.5899996758,1,0,0.6499996185,0,0
14,9806,2,0.5899996758,0,0,0.4899997711,1,1,0.5899996758,0,0,0.4899997711,1,1,0.529999733,0,0
14,9829,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.5499997139,0,0
14,9965,2,0.5899996758,0,0,0.5799999237,0,0,0.5899996758,0,0,0.5799999237,0,0,0.5499997139,0,0
15,9262,1,0.5599999428,1,0,0.7899999619,0,0,0.5599999428,1,0,0.7899999619,0,0,0.7299995422,0,0
15,9284,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
15,9286,1,0.6799998283,1,0,0.7899999619,0,0,0.6799998283,1,0,0.7899999619,0,0,0.7299995422,0,0
15,9394,1,0.6799998283,1,0,0.6899995804,0,0,0.6799998283,1,0,0.6899995804,0,0,0.7299995422,0,0
15,9506,2,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6499996185,0,0
15,9507,2,0.6899995804,0,0,0.7899999619,0,0,0.6899995804,0,0,0.7899999619,0,0,0.6499996185,0,0
15,9541,2,0.6899995804,0,0,0.4899997711,1,0,0.6899995804,0,0,0.4899997711,1,0,0.6499996185,0,0
15,9698,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.6499996185,0,0
15,9777,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
15,9779,2,0.6899995804,0,0,0.5799999237,1,0,0.6899995804,0,0,0.5799999237,0,0,0.5899996758,0,0
15,9804,2,0.5899996758,0,0,0.5899996758,1,1,0.5899996758,0,0,0.5899996758,1,1,0.529999733,0,0
16,9348,1,0.5599999428,0,0,0.7899999619,0,0,0.5599999428,0,0,0.7899999619,0,0,0.7299995422,0,0
16,9352,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
16,9373,1,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.6899995804,0,0,0.7299995422,0,0
16,9379,3,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
16,9380,1,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
16,9388,2,0.6799998283,0,0,0.7899999619,0,0,0.6799998283,0,0,0.7899999619,0,0,0.7299995422,0,0
16,9397,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.7299995422,0,0
16,9413,3,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9429,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6499996185,0,0
16,9443,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9462,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9465,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9472,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9472,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9479,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9486,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9509,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9514,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9521,5,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9525,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9526,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9528,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9536,5,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9541,2,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
16,9542,5,0.6799998283,0,0,0.4899997711,1,0,0.6799998283,0,0,0.4899997711,1,0,0.6499996185,0,0
16,9554,5,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9556,5,0.6799998283,0,0,0.6799998283,1,1,0.6799998283,0,0,0.6799998283,1,1,0.6499996185,0,0
16,9570,2,0.6799998283,0,0,0.5499997139,0,1,0.6799998283,0,0,0.5499997139,1,1,0.6499996185,0,0
16,9577,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9582,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9583,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9588,5,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9591,5,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9596,3,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9598,1,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9611,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9612,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9619,5,0.6799998283,0,0,0.6799998283,1,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9626,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9631,5,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9633,1,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9638,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9640,5,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9654,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9667,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9674,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9679,2,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
16,9692,2,0.6799998283,0,0,0.5399999619,0,0,0.6799998283,0,0,0.5399999619,0,0,0.6499996185,0,0
16,9696,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9696,2,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9716,1,0.5499997139,1,0,0.6799998283,0,1,0.5499997139,0,0,0.6799998283,0,1,0.6499996185,0,0
16,9717,1,0.5499997139,1,0,0.6799998283,0,1,0.5499997139,1,0,0.6799998283,0,0,0.6499996185,0,0
16,9724,1,0.6799998283,0,0,0.6799998283,0,1,0.6799998283,0,0,0.6799998283,0,1,0.6499996185,0,0
16,9729,2,0.6799998283,0,0,0.5899996758,1,1,0.6799998283,0,0,0.5899996758,0,0,0.6499996185,0,0
16,9738,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9745,1,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
16,9752,2,0.6799998283,0,0,0.5499997139,1,0,0.6799998283,0,0,0.5499997139,1,0,0.6499996185,0,0
16,9759,1,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6499996185,0,0
16,9765,1,0.6799998283,0,0,0.6599998474,1,0,0.6799998283,0,0,0.6599998474,0,0,0.6499996185,0,0
16,9777,2,0.6799998283,0,0,0.5799999237,1,0,0.6799998283,0,0,0.5799999237,0,0,0.6499996185,0,0
16,9787,1,0.5799999237,0,0,0.6799998283,0,0,0.6799998283,0,0,0.6799998283,0,0,0.5899996758,0,0
16,9794,2,0.5899996758,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.6499996185,0,0
16,9794,2,0.5899996758,0,0,0.5799999237,1,1,0.6799998283,0,0,0.5799999237,1,1,0.6499996185,0,0
16,9801,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
16,9808,2,0.5899996758,0,0,0.4899997711,1,0,0.5899996758,0,0,0.4899997711,1,0,0.6499996185,0,0
16,9815,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
16,9820,2,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.5899996758,0,0,0.529999733,0,0
